Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
5121,24.0,15.4,8.3,47.7,21.0
5122,20.3,15.5,8.2,44.1,22.7
5123,24.3,15.5,8.2,48.0,20.8
5124,18.7,15.6,8.3,42.5,23.5
5125,23.4,15.6,8.3,47.3,21.2
5126,20.7,15.5,8.3,44.4,22.5
5127,24.6,15.6,8.2,48.4,20.7
5128,21.8,15.5,8.3,45.6,21.9
5129,25.6,15.4,8.3,49.4,20.3
5130,21.5,15.4,9.1,46.0,21.7
5131,25.3,15.6,9.0,49.9,20.0
5132,21.1,15.5,9.0,45.6,21.9
5133,26.7,15.4,8.1,50.2,19.9
5134,20.6,16.7,9.8,47.1,21.2
5135,24.1,15.5,8.2,47.7,21.0
5136,20.4,15.6,9.1,45.1,22.2
5137,26.1,15.6,8.9,50.6,19.8
5138,20.5,15.7,8.1,44.3,22.6
5139,26.5,15.6,9.0,51.2,19.5
5140,20.5,15.8,9.7,46.0,21.7
5141,23.7,15.5,8.9,48.2,20.8
5142,21.5,15.6,8.1,45.2,22.1
5143,26.7,15.6,8.4,50.7,19.7
5144,21.1,15.4,8.2,44.7,22.4
5145,24.4,15.6,8.2,48.2,20.8
5146,20.4,15.5,8.2,44.2,22.6
5147,24.3,15.6,9.1,49.0,20.4
5148,21.1,15.2,9.0,45.3,22.1
5149,25.6,15.6,8.1,49.3,20.3
5150,20.5,15.4,8.2,44.1,22.7
5151,25.5,15.4,8.3,49.3,20.3
5152,21.0,16.7,9.4,47.1,21.2
5153,25.3,15.4,9.0,49.7,20.1
5154,20.6,15.5,8.1,44.1,22.7
5155,26.4,15.4,8.3,50.1,19.9
5156,20.8,15.6,8.2,44.6,22.4
5157,25.8,15.5,8.2,49.5,20.2
5158,21.8,15.5,9.1,46.4,21.6
5159,27.0,15.6,9.0,51.6,19.4
5160,20.5,15.3,8.9,44.7,22.4
5161,25.5,15.6,8.9,50.0,20.0
5162,20.6,15.3,8.9,44.8,22.3
5163,25.0,15.6,8.9,49.5,20.2
5164,21.6,15.6,8.9,46.1,21.7
5165,25.8,15.6,8.9,50.3,19.9
5166,21.5,15.5,8.2,45.2,22.1
5167,27.1,15.5,8.2,50.8,19.7
5168,21.2,15.4,8.3,44.9,22.3
5169,24.4,15.6,8.3,48.2,20.7
5170,20.6,15.4,8.3,44.3,22.6
5171,24.4,15.5,8.3,48.2,20.7
5172,20.6,15.3,8.2,44.1,22.7
5173,24.4,15.5,8.2,48.1,20.8
5174,20.6,15.2,8.2,44.0,22.7
5175,26.0,15.6,9.1,50.8,19.7
5176,20.6,15.4,8.9,44.9,22.3
5177,26.4,15.7,8.1,50.2,19.9
5178,20.6,15.3,9.0,44.9,22.3
5179,26.0,15.4,8.1,49.5,20.2
5180,20.4,15.3,9.1,44.8,22.3
5181,26.2,15.6,9.0,50.8,19.7
5182,20.5,15.7,8.9,45.1,22.2
5183,24.3,15.7,8.1,48.1,20.8
5184,20.5,15.5,9.1,45.0,22.2
5185,24.7,15.5,8.9,49.1,20.4
5186,21.5,15.4,8.2,45.2,22.1
5187,25.3,15.5,8.3,49.1,20.4
5188,21.5,15.6,9.1,46.2,21.7
5189,25.3,15.5,8.1,48.9,20.5
5190,20.5,15.4,8.2,44.1,22.7
5191,25.0,15.6,8.2,48.8,20.5
5192,20.5,15.5,8.2,44.2,22.6
5193,26.8,15.5,9.1,51.3,19.5
5194,20.6,15.4,8.1,44.0,22.7
5195,25.6,15.5,9.0,50.1,19.9
5196,21.1,15.3,8.9,45.3,22.1
5197,27.0,15.7,8.1,50.8,19.7
5198,21.2,15.4,8.3,44.8,22.3
5199,25.7,15.5,9.0,50.2,19.9
5200,20.5,15.6,9.0,45.0,22.2
5201,24.8,15.5,8.9,49.2,20.3
5202,20.5,15.3,8.4,44.2,22.6
5203,25.7,15.5,8.2,49.5,20.2
5204,20.9,15.3,9.0,45.3,22.1
5205,24.1,15.5,8.0,47.7,21.0
5206,20.4,15.5,8.2,44.1,22.7
5207,24.3,15.5,9.0,48.8,20.5
5208,21.1,15.2,8.9,45.3,22.1
5209,26.9,15.5,8.1,50.5,19.8
5210,21.5,15.3,9.1,45.9,21.8
5211,27.2,15.6,8.9,51.8,19.3
5212,19.7,15.5,9.0,44.2,22.6
5213,24.8,15.6,8.1,48.6,20.6
5214,21.5,15.5,9.0,46.0,21.7
5215,24.8,15.8,9.0,49.6,20.2
5216,20.7,15.5,9.0,45.1,22.2
5217,24.8,15.6,9.0,49.3,20.3
5218,20.6,15.5,8.1,44.2,22.6
5219,26.6,15.8,9.0,51.4,19.5
5220,20.5,15.6,9.0,45.1,22.2
5221,26.0,15.7,8.9,50.6,19.8
5222,21.6,15.6,9.0,46.1,21.7
5223,23.9,15.6,8.1,47.6,21.0
5224,20.5,15.5,8.3,44.3,22.6
5225,25.7,15.6,8.3,49.6,20.2
5226,21.1,16.6,8.2,45.9,21.8
5227,25.5,15.6,8.3,49.4,20.2
5228,21.6,15.4,8.3,45.3,22.1
5229,25.5,15.6,8.3,49.3,20.3
5230,20.8,16.8,8.3,45.8,21.8
5231,24.7,15.6,8.3,48.6,20.6
5232,21.1,16.9,8.2,46.2,21.7
5233,25.1,15.5,8.6,49.3,20.3
5234,21.6,15.3,8.6,45.5,22.0
5235,25.4,15.6,8.3,49.2,20.3
5236,20.6,15.5,8.2,44.3,22.6
5237,25.1,15.6,9.1,49.8,20.1
5238,20.5,15.3,8.9,44.7,22.3
5239,25.8,15.5,8.1,49.4,20.2
5240,21.0,15.3,8.3,44.6,22.4
5241,24.3,15.5,8.3,48.2,20.8
5242,20.5,15.5,9.1,45.1,22.2
5243,24.3,15.5,9.0,48.8,20.5
5244,21.4,15.6,8.9,45.9,21.8
5245,26.5,15.5,8.1,50.1,20.0
5246,20.9,15.6,8.2,44.7,22.4
5247,24.3,15.6,9.0,48.9,20.5
5248,20.7,15.6,8.1,44.3,22.6
5249,24.3,15.5,9.1,48.9,20.4
5250,21.5,15.5,8.1,45.1,22.2
5251,26.6,15.4,8.2,50.3,19.9
5252,21.2,15.6,8.3,45.1,22.2
5253,24.5,15.5,9.1,49.1,20.4
5254,21.2,15.4,9.0,45.6,22.0
5255,24.5,15.5,9.0,49.0,20.4
5256,20.7,16.6,8.2,45.5,22.0
5257,25.7,15.4,8.2,49.3,20.3
5258,20.4,15.3,9.1,44.7,22.4
5259,25.5,15.5,9.0,49.9,20.0
5260,20.6,15.4,8.9,45.0,22.2
5261,27.0,15.5,9.0,51.6,19.4
5262,21.2,15.6,8.1,44.9,22.3
5263,24.3,15.5,9.0,48.7,20.5
5264,20.6,15.4,8.1,44.0,22.7
5265,24.4,15.6,9.1,49.1,20.4
5266,21.6,15.5,8.9,45.9,21.8
5267,25.5,15.5,8.9,50.0,20.0
5268,20.7,15.3,8.1,44.1,22.7
5269,24.5,15.5,9.0,48.9,20.4
5270,20.9,15.3,8.9,45.1,22.2
5271,25.8,15.6,8.9,50.4,19.8
5272,20.5,15.5,8.9,44.9,22.3
5273,25.6,15.4,9.0,50.0,20.0
5274,17.9,15.3,8.9,42.2,23.7
5275,24.7,15.6,8.9,49.2,20.3
5276,20.4,15.4,8.8,44.6,22.4
5277,26.4,15.6,9.0,51.0,19.6
5278,21.6,15.5,8.1,45.1,22.2
5279,25.0,15.6,8.2,48.7,20.5
5280,21.3,16.8,9.4,47.5,21.0
5281,25.4,15.6,8.1,49.1,20.4
5282,20.7,15.4,8.2,44.3,22.6
5283,24.7,15.5,9.1,49.3,20.3
5284,21.8,15.5,8.1,45.3,22.1
5285,24.9,15.6,8.3,48.8,20.5
5286,20.5,15.3,8.2,44.1,22.7
5287,24.3,15.6,8.2,48.1,20.8
5288,20.4,15.2,8.3,43.9,22.8
5289,24.1,15.6,8.3,48.1,20.8
5290,18.2,15.6,8.3,42.0,23.8
5291,23.5,15.5,9.0,47.9,20.9
5292,21.2,15.6,8.1,44.9,22.3
5293,24.3,15.6,9.0,48.9,20.5
5294,20.6,15.6,8.1,44.3,22.6
5295,24.7,15.5,8.3,48.5,20.6
5296,20.7,15.6,8.2,44.6,22.4
5297,24.7,15.5,9.1,49.3,20.3
5298,21.8,15.7,8.9,46.5,21.5
5299,25.2,15.6,8.9,49.8,20.1
5300,21.3,15.6,8.9,45.8,21.8
5301,24.7,15.6,9.0,49.3,20.3
5302,18.0,15.5,9.0,42.5,23.5
5303,25.3,15.6,8.1,49.0,20.4
5304,20.5,15.7,8.2,44.4,22.5
5305,25.5,15.5,8.2,49.2,20.3
5306,20.4,15.5,9.1,45.1,22.2
5307,25.9,15.6,8.1,49.6,20.1
5308,20.7,15.5,9.1,45.4,22.0
5309,26.3,15.6,8.1,50.0,20.0
5310,20.9,15.5,9.1,45.5,22.0
5311,25.5,15.5,8.9,49.9,20.1
5312,20.5,15.6,8.9,45.0,22.2
5313,26.6,15.5,8.1,50.2,19.9
5314,21.3,15.7,9.1,46.0,21.7
5315,24.3,15.5,9.0,48.8,20.5
5316,21.1,15.3,8.9,45.2,22.1
5317,24.8,15.6,8.1,48.6,20.6
5318,20.5,15.4,8.2,44.1,22.7
5319,26.3,15.5,8.2,50.0,20.0
5320,21.3,15.5,9.1,45.9,21.8
5321,26.9,15.6,8.1,50.5,19.8
5322,20.6,15.3,8.2,44.2,22.6
5323,24.7,15.6,9.0,49.4,20.3
5324,21.6,15.3,8.9,45.7,21.9
5325,25.7,15.7,8.9,50.3,19.9
5326,21.0,15.5,8.1,44.6,22.4
5327,24.8,15.5,8.2,48.5,20.6
5328,20.5,15.3,8.2,44.0,22.7
5329,26.7,15.4,8.2,50.3,19.9
5330,21.3,15.3,8.2,44.8,22.3
5331,25.7,15.5,8.3,49.5,20.2
5332,20.5,15.7,8.2,44.4,22.5
5333,24.3,15.9,8.4,48.5,20.6
5334,20.6,15.3,8.3,44.2,22.6
5335,24.8,15.7,9.1,49.5,20.2
5336,26.1,15.7,8.9,50.7,19.7
5337,20.7,15.8,8.1,44.6,22.4
5338,25.6,15.8,8.2,49.6,20.2
5339,20.5,15.7,8.2,44.4,22.5
5340,24.2,15.8,9.1,49.1,20.4
5341,21.0,15.7,9.0,45.7,21.9
5342,26.2,15.3,8.9,50.5,19.8
5343,21.2,15.7,8.9,45.7,21.9
5344,27.0,15.5,8.9,51.5,19.4
5345,21.5,15.6,9.0,46.1,21.7
5346,25.5,15.6,8.9,50.0,20.0
5347,20.5,15.6,8.9,45.1,22.2
5348,24.3,15.3,8.1,47.7,21.0
5349,20.8,15.6,9.1,45.5,22.0
5350,26.0,15.3,9.0,50.3,19.9
5351,21.5,15.4,8.1,45.1,22.2
5352,25.5,15.4,8.2,49.2,20.3
5353,20.6,15.5,9.0,45.1,22.2
5354,26.0,15.4,8.1,49.4,20.2
5355,20.6,15.5,9.0,45.0,22.2
5356,26.3,15.4,8.9,50.6,19.8
5357,20.4,15.5,8.9,44.8,22.3
5358,26.9,15.4,8.1,50.4,19.8
5359,20.6,15.5,9.0,45.1,22.2
5360,24.7,15.4,8.9,49.0,20.4
5361,21.4,15.5,8.1,45.1,22.2
5362,22.9,15.5,9.1,47.5,21.0
5363,21.1,15.4,8.9,45.4,22.0
5364,26.1,15.7,9.7,51.5,19.4
5365,21.6,15.5,8.9,46.0,21.7
5366,24.4,15.6,9.0,49.0,20.4
5367,20.5,15.7,8.9,45.1,22.2
5368,26.1,15.8,9.0,50.9,19.6
5369,21.5,15.7,9.0,46.2,21.6
5370,24.5,15.5,9.0,48.9,20.4
5371,20.6,15.7,8.9,45.1,22.1
5372,24.5,15.5,8.1,48.0,20.8
5373,20.8,15.7,8.2,44.7,22.4
5374,25.2,15.7,8.2,49.1,20.4
5375,20.5,15.8,9.1,45.4,22.0
5376,26.1,15.4,8.1,49.7,20.1
5377,20.6,15.7,9.0,45.4,22.0
5378,25.0,15.5,8.9,49.4,20.2
5379,21.6,15.6,8.1,45.3,22.1
5380,24.6,15.6,8.2,48.4,20.7
5381,20.7,15.6,9.0,45.3,22.1
5382,25.5,15.3,8.0,48.8,20.5
5383,21.0,15.6,8.2,44.7,22.4
5384,24.3,15.3,8.3,48.0,20.8
5385,20.3,15.6,8.3,44.2,22.6
5386,24.3,15.5,8.2,48.0,20.8
5387,20.6,15.6,9.1,45.3,22.1
5388,26.1,15.3,8.1,49.4,20.2
5389,20.6,15.5,9.0,45.2,22.1
5390,25.9,15.3,8.1,49.3,20.3
5391,20.9,15.5,8.2,44.6,22.4
5392,25.7,15.5,9.1,50.3,19.9
5393,21.6,15.6,9.0,46.2,21.7
5394,25.4,15.6,8.1,49.1,20.4
5395,21.4,15.6,8.2,45.2,22.1
5396,24.5,15.3,8.2,48.0,20.8
5397,20.7,15.5,9.1,45.3,22.1
5398,27.5,15.4,8.9,51.8,19.3
5399,21.6,15.5,8.1,45.2,22.1
5400,25.6,15.3,8.2,49.1,20.4
5401,20.3,15.5,9.0,44.9,22.3
5402,25.3,15.3,8.9,49.5,20.2
5403,21.5,15.6,8.9,45.9,21.8
5404,25.7,15.5,8.9,50.1,20.0
5405,21.0,15.5,9.0,45.4,22.0
5406,24.1,15.3,8.9,48.3,20.7
5407,21.2,15.5,8.9,45.6,21.9
5408,26.0,15.3,9.0,50.2,19.9
5409,21.7,15.7,9.0,46.4,21.6
5410,25.4,15.4,8.9,49.7,20.1
5411,20.5,15.5,8.1,44.1,22.7
5412,25.2,15.2,8.3,48.7,20.5
5413,20.5,15.6,9.0,45.1,22.2
5414,26.3,15.3,8.9,50.4,19.8
5415,20.9,15.7,8.1,44.7,22.4
5416,24.5,15.5,8.2,48.2,20.7
5417,20.6,15.6,9.0,45.2,22.1
5418,26.8,15.3,8.9,51.0,19.6
5419,21.5,15.4,8.9,45.8,21.8
5420,25.9,15.3,8.1,49.3,20.3
5421,20.2,15.7,9.0,45.0,22.2
5422,25.9,15.6,8.1,49.6,20.1
5423,20.5,15.5,9.1,45.1,22.2
5424,22.9,15.5,8.9,47.3,21.1
5425,21.6,15.5,8.1,45.2,22.1
5426,25.8,15.4,8.2,49.4,20.2
5427,20.4,15.5,9.0,44.9,22.3
5428,26.7,15.3,8.9,50.9,19.6
5429,21.6,15.4,8.9,45.9,21.8
5430,24.3,15.3,9.0,48.6,20.6
5431,21.4,15.4,8.9,45.7,21.9
5432,25.3,15.4,9.0,49.6,20.1
5433,20.8,15.3,9.0,45.1,22.2
5434,26.6,15.6,8.9,51.1,19.6
5435,20.6,15.5,8.9,45.0,22.2
5436,27.1,15.3,8.2,50.6,19.8
5437,20.7,15.6,9.1,45.3,22.1
5438,25.6,15.4,8.8,49.8,20.1
5439,21.6,15.5,8.9,46.0,21.7
5440,24.4,15.5,8.1,48.0,20.8
5441,20.7,15.7,9.0,45.3,22.1
5442,24.7,15.3,8.1,48.1,20.8
5443,20.5,15.5,9.0,45.0,22.2
5444,26.4,15.3,8.1,49.8,20.1
5445,21.6,15.6,8.3,45.4,22.0
5446,25.2,15.4,8.2,48.8,20.5
5447,20.5,15.5,9.0,45.1,22.2
5448,26.6,15.2,8.2,50.0,20.0
5449,20.6,15.5,8.2,44.3,22.6
5450,25.4,15.3,9.0,49.7,20.1
5451,21.0,15.6,8.9,45.5,22.0
5452,27.4,15.5,8.2,51.0,19.6
5453,20.5,15.5,9.1,45.1,22.2
5454,26.4,15.5,8.9,50.8,19.7
5455,20.6,15.6,8.9,45.0,22.2
5456,26.1,15.4,9.0,50.4,19.8
5457,21.7,15.6,9.0,46.2,21.6
5458,25.8,15.5,8.1,49.4,20.2
5459,20.4,15.5,8.3,44.1,22.7
5460,25.6,15.5,9.1,50.2,19.9
5461,21.6,15.5,8.9,46.1,21.7
5462,26.4,15.3,8.1,49.8,20.1
5463,20.9,15.5,8.2,44.6,22.4
5464,23.6,15.4,9.0,48.1,20.8
5465,20.6,15.6,8.9,45.1,22.2
5466,25.9,15.2,8.9,50.0,20.0
5467,20.5,15.4,8.0,43.9,22.8
5468,25.6,15.3,9.0,50.0,20.0
5469,20.8,15.6,8.9,45.3,22.1
5470,26.5,15.5,8.9,50.9,19.7
5471,20.5,15.5,8.1,44.1,22.7
5472,27.1,15.3,9.1,51.5,19.4
5473,20.7,15.6,8.9,45.2,22.1
5474,27.0,15.4,8.1,50.6,19.8
5475,24.1,15.5,8.2,47.7,20.9
5476,21.1,15.4,8.2,44.7,22.4
5477,20.5,15.6,9.0,45.1,22.2
5478,25.1,15.3,8.9,49.4,20.3
5479,21.5,15.6,8.9,45.9,21.8
5480,25.3,15.2,8.9,49.5,20.2
5481,20.4,15.4,9.0,44.7,22.3
5482,21.9,15.6,8.2,45.7,21.9
5483,20.6,15.7,8.3,44.5,22.5
5484,25.2,15.6,8.2,49.0,20.4
5485,20.4,15.7,8.3,44.4,22.5
5486,26.9,15.5,8.3,50.6,19.7
5487,21.2,15.8,9.1,46.0,21.7
5488,24.6,15.5,8.9,49.0,20.4
5489,21.7,15.7,8.9,46.3,21.6
5490,26.4,15.5,9.0,50.8,19.7
5491,20.3,15.6,8.9,44.9,22.3
5492,26.5,15.4,9.0,50.8,19.7
5493,21.0,15.5,8.1,44.6,22.4
5494,26.5,15.5,9.1,51.1,19.6
5495,20.5,15.6,8.9,44.9,22.3
5496,27.3,15.4,9.0,51.7,19.4
5497,21.7,15.6,8.9,46.1,21.7
5498,26.1,15.3,8.1,49.4,20.2
5499,20.4,15.5,8.2,44.1,22.7
5500,24.3,15.4,8.3,48.0,20.8
5501,20.5,15.6,9.1,45.2,22.1
5502,26.0,15.4,9.0,50.4,19.9
5503,21.4,15.6,8.1,45.1,22.2
5504,25.3,15.2,8.2,48.8,20.5
5505,20.4,15.5,8.2,44.1,22.7
5506,24.4,15.4,9.0,48.9,20.5
5507,21.1,15.4,8.9,45.4,22.0
5508,24.8,15.4,9.0,49.2,20.3
5509,20.7,15.5,8.9,45.1,22.2
5510,25.2,15.3,9.0,49.5,20.2
5511,20.5,15.5,8.1,44.1,22.7
5512,24.2,15.5,9.2,48.8,20.5
5513,20.4,15.5,8.9,44.8,22.3
5514,22.0,15.3,8.9,46.2,21.7
5515,20.7,15.4,8.1,44.1,22.7
5516,24.4,15.3,8.2,47.9,20.9
5517,20.3,15.3,8.3,43.9,22.8
5518,24.4,15.4,8.2,48.0,20.8
5519,20.8,15.3,8.2,44.3,22.6
5520,25.3,15.4,8.3,49.0,20.4
5521,20.8,15.4,8.2,44.5,22.5
5522,26.8,15.3,8.2,50.3,19.9
5523,20.5,15.5,8.2,44.3,22.6
5524,25.8,15.6,8.3,49.7,20.1
5525,20.4,15.5,8.2,44.1,22.7
5526,24.3,15.3,8.2,47.8,20.9
5527,20.5,15.5,9.0,45.0,22.2
5528,25.9,15.4,8.9,50.2,19.9
5529,20.6,15.6,8.1,44.3,22.6
5530,25.7,15.4,8.3,49.4,20.2
5531,20.7,15.6,8.2,44.5,22.5
5532,24.3,15.2,8.3,47.7,21.0
5533,20.7,15.6,8.2,44.5,22.5
5534,24.4,15.4,8.2,47.9,20.9
5535,20.4,15.6,9.0,45.0,22.2
5536,26.8,15.5,8.1,50.4,19.8
5537,20.5,15.6,9.0,45.1,22.2
5538,25.9,15.2,8.9,50.0,20.0
5539,20.4,15.5,8.1,44.0,22.7
5540,24.2,15.3,8.2,47.8,20.9
5541,20.3,15.5,8.2,44.1,22.7
5542,24.3,15.6,8.3,48.2,20.7
5543,20.6,15.7,8.3,44.6,22.4
5544,25.0,15.3,9.1,49.4,20.2
5545,21.7,15.5,9.1,46.3,21.6
5546,22.7,15.5,8.9,47.1,21.3
5547,20.5,15.5,8.9,44.9,22.3
5548,25.8,15.5,8.1,49.4,20.3
5549,20.4,15.5,8.2,44.1,22.7
5550,24.3,15.6,9.1,48.9,20.4
5551,21.0,15.5,9.0,45.5,22.0
5552,26.9,15.4,9.0,51.3,19.5
5553,20.5,15.5,8.9,44.9,22.3
5554,26.8,15.5,8.1,50.4,19.9
5555,20.5,15.5,9.0,45.0,22.2
5556,26.8,15.4,8.9,51.1,19.6
5557,20.6,15.7,8.9,45.2,22.1
5558,24.4,15.3,8.9,48.6,20.6
5559,21.2,15.5,8.9,45.6,21.9
5560,26.5,15.3,9.0,50.8,19.7
5561,21.2,15.6,8.9,45.8,21.9
5562,25.4,15.4,8.1,48.9,20.5
5563,20.6,15.5,8.2,44.2,22.6
5564,24.3,15.3,8.2,47.8,20.9
5565,20.5,15.5,8.2,44.2,22.6
5566,25.4,15.4,9.1,49.9,20.0
5567,21.5,15.5,8.1,45.0,22.2
5568,25.8,15.3,9.0,50.1,20.0
5569,20.5,15.7,8.9,45.1,22.2
5570,25.8,15.3,9.0,50.1,19.9
5571,21.3,15.7,8.9,45.9,21.8
5572,25.7,15.5,9.0,50.1,19.9
5573,20.5,15.5,8.9,44.9,22.3
5574,24.2,15.6,8.9,48.8,20.5
5575,20.6,15.5,8.9,45.0,22.2
5576,24.8,15.4,8.9,49.1,20.4
5577,21.6,15.7,8.9,46.2,21.6
5578,26.2,15.6,8.9,50.7,19.7
5579,21.8,15.5,8.0,45.4,22.0
5580,26.5,15.4,8.2,50.2,19.9
5581,21.6,15.5,9.0,46.1,21.7
5582,25.3,15.5,8.9,49.6,20.2
5583,21.9,15.6,9.0,46.4,21.5
5584,26.1,15.5,8.9,50.6,19.8
5585,20.5,15.5,8.1,44.1,22.7
5586,24.7,15.3,9.2,49.2,20.3
5587,21.1,15.7,8.1,44.9,22.3
5588,24.9,15.3,8.2,48.5,20.6
5589,20.8,15.5,9.1,45.4,22.0
5590,25.4,15.4,8.9,49.8,20.1
5591,21.4,15.6,8.1,45.1,22.2
5592,25.7,15.3,8.2,49.2,20.3
5593,20.6,15.6,9.0,45.2,22.1
5594,24.8,15.3,8.1,48.2,20.7
5595,20.6,15.7,8.2,44.4,22.5
5596,26.7,15.4,8.3,50.4,19.8
5597,21.2,15.7,9.1,46.0,21.8
5598,24.5,15.3,9.0,48.7,20.5
5599,21.2,15.5,8.9,45.5,22.0
5600,25.7,15.2,9.0,49.9,20.1
5601,20.1,15.4,8.1,43.6,22.9
5602,25.7,15.6,8.2,49.5,20.2
5603,20.7,15.3,8.3,44.3,22.6
5604,25.5,15.5,8.3,49.4,20.3
5605,20.7,15.5,8.2,44.4,22.5
5606,24.9,15.5,8.2,48.5,20.6
5607,20.5,15.6,9.0,45.1,22.2
5608,26.4,15.5,8.9,50.8,19.7
5609,20.9,15.4,8.1,44.3,22.6
5610,25.6,15.6,9.0,50.2,19.9
5611,21.5,15.3,8.9,45.7,21.9
5612,24.8,15.5,8.1,48.5,20.6
5613,20.7,15.9,8.2,44.8,22.3
5614,25.7,15.5,8.2,49.3,20.3
5615,20.7,15.5,8.2,44.3,22.6
5616,24.4,15.5,9.1,48.9,20.4
5617,20.5,15.5,8.1,44.2,22.6
5618,24.2,15.3,9.0,48.6,20.6
5619,21.4,15.5,8.1,45.0,22.2
5620,26.8,15.5,9.0,51.4,19.5
5621,20.9,15.6,8.9,45.4,22.0
5622,26.9,15.3,9.0,51.1,19.6
5623,21.4,15.5,8.1,45.0,22.2
5624,26.0,15.3,9.1,50.4,19.8
5625,20.5,15.6,8.1,44.2,22.6
5626,24.5,15.4,8.2,48.1,20.8
5627,20.4,15.6,8.2,44.2,22.6
5628,25.0,15.7,8.3,49.0,20.4
5629,21.0,17.0,9.5,47.5,21.1
5630,24.2,15.3,8.9,48.5,20.6
5631,20.7,15.7,8.1,44.5,22.5
5632,25.9,15.4,8.3,49.5,20.2
5633,20.5,15.4,9.1,45.1,22.2
5634,27.5,15.5,8.2,51.2,19.5
5635,21.0,15.5,8.2,44.7,22.4
5636,25.6,15.5,8.2,49.4,20.3
5637,20.4,15.5,9.1,45.0,22.2
5638,26.8,15.6,8.1,50.5,19.8
5639,21.8,15.5,8.2,45.5,22.0
5640,25.5,15.4,9.1,49.9,20.0
5641,20.3,15.6,9.0,45.0,22.2
5642,25.7,15.5,8.9,50.1,20.0
5643,21.6,15.5,8.9,46.0,21.7
5644,24.6,15.5,8.1,48.2,20.8
5645,21.6,15.6,8.2,45.4,22.0
5646,25.8,15.5,9.7,51.0,19.6
5647,22.5,17.0,8.1,47.7,21.0
5648,24.4,15.4,9.1,48.8,20.5
5649,21.1,15.6,8.9,45.7,21.9
5650,24.5,15.5,8.2,48.2,20.7
5651,20.8,15.6,8.2,44.6,22.4
5652,24.6,15.4,8.3,48.3,20.7
5653,21.5,15.6,8.3,45.3,22.1
5654,26.0,15.3,8.3,49.6,20.2
5655,21.2,15.6,9.1,45.9,21.8
5656,26.6,15.5,8.9,50.9,19.6
5657,21.5,15.6,8.9,46.0,21.7
5658,25.2,15.3,8.1,48.6,20.6
5659,20.8,15.5,9.0,45.3,22.1
5660,26.8,15.3,9.0,51.1,19.6
5661,21.5,15.5,9.0,46.0,21.7
5662,24.1,15.6,8.2,47.8,20.9
5663,21.6,15.7,8.2,45.5,22.0
5664,25.7,15.4,9.1,50.2,19.9
5665,21.7,15.5,8.1,45.3,22.1
5666,26.5,15.4,8.3,50.1,20.0
5667,21.7,15.5,8.3,45.5,22.0
5668,25.5,15.5,8.2,49.3,20.3
5669,20.6,15.6,8.2,44.4,22.5
5670,25.0,15.4,9.1,49.5,20.2
5671,21.7,15.6,8.9,46.3,21.6
5672,25.4,15.5,9.0,49.9,20.1
5673,20.7,15.5,8.1,44.3,22.6
5674,24.4,15.5,9.0,48.9,20.4
5675,20.7,15.6,8.9,45.2,22.1
5676,26.9,15.3,8.1,50.3,19.9
5677,21.6,15.6,9.1,46.3,21.6
5678,25.2,15.4,8.9,49.5,20.2
5679,20.7,15.5,8.1,44.3,22.6
5680,24.7,15.4,9.0,49.2,20.3
5681,20.7,15.6,8.1,44.4,22.5
5682,26.2,15.3,8.2,49.7,20.1
5683,20.6,15.5,8.2,44.2,22.6
5684,26.1,15.3,8.2,49.7,20.1
5685,20.7,15.5,8.3,44.4,22.5
5686,24.5,15.4,9.1,49.0,20.4
5687,21.4,15.5,8.9,45.9,21.8
5688,25.3,15.2,8.9,49.4,20.2
5689,21.3,15.6,8.9,45.8,21.8
5690,25.2,15.3,9.0,49.6,20.2
5691,20.7,16.9,9.0,46.6,21.5
5692,24.1,15.6,9.0,48.7,20.6
5693,21.6,15.5,9.0,46.0,21.7
5694,24.9,15.6,8.9,49.5,20.2
5695,20.6,15.7,8.9,45.2,22.1
5696,27.0,15.7,8.1,50.8,19.7
5697,21.4,15.6,9.0,46.0,21.7
5698,24.3,15.7,8.9,49.0,20.4
5699,21.2,15.7,9.0,45.8,21.8
5700,26.8,15.7,9.1,51.6,19.4
5701,20.6,15.7,8.1,44.5,22.5
5702,24.7,15.7,8.2,48.6,20.6
5703,20.7,15.7,8.2,44.6,22.4
5704,24.0,15.6,8.3,47.9,20.9
5705,20.7,15.7,9.1,45.6,21.9
5706,26.9,15.4,8.9,51.2,19.5
5707,20.7,15.5,9.0,45.1,22.2
5708,24.3,15.2,8.1,47.6,21.0
5709,20.6,15.6,8.2,44.4,22.5
5710,24.4,15.5,8.2,48.2,20.8
5711,20.6,15.5,8.2,44.3,22.6
5712,25.3,15.4,8.2,48.9,20.4
5713,20.7,15.6,9.1,45.4,22.0
5714,26.4,15.3,8.1,49.8,20.1
5715,21.0,15.6,9.0,45.6,21.9
5716,25.6,15.3,9.0,49.9,20.0
5717,20.5,15.5,8.9,44.9,22.3
5718,27.0,15.4,8.1,50.4,19.8
5719,21.3,15.6,8.2,45.1,22.2
5720,24.6,15.5,9.0,49.1,20.4
5721,21.1,15.6,8.9,45.6,21.9
5722,24.9,15.5,8.9,49.4,20.3
5723,20.5,15.6,8.9,45.1,22.2
5724,25.9,15.6,8.9,50.4,19.8
5725,21.6,15.7,8.1,45.3,22.1
5726,24.8,15.7,8.2,48.7,20.5
5727,20.6,15.6,8.2,44.4,22.5
