Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3367,54.4,15.8,8.2,78.4,12.8
3368,55.1,15.7,8.2,79.0,12.7
3369,54.2,15.8,8.2,78.2,12.8
3370,54.4,15.7,8.2,78.4,12.8
3371,53.3,15.7,8.2,77.2,13.0
3372,53.9,15.8,8.2,77.9,12.8
3373,54.6,15.9,8.2,78.7,12.7
3374,53.6,15.6,9.0,78.2,12.8
3375,58.1,15.8,8.9,82.8,12.1
3376,58.0,15.6,8.1,81.6,12.2
3377,55.9,15.7,8.2,79.8,12.5
3378,54.0,15.7,9.0,78.7,12.7
3379,55.0,15.6,8.9,79.5,12.6
3380,53.7,15.6,8.1,77.4,12.9
3381,53.7,15.6,8.2,77.5,12.9
3382,54.6,15.6,8.2,78.4,12.7
3383,53.5,15.6,8.2,77.2,12.9
3384,54.4,15.6,8.2,78.2,12.8
3385,54.6,15.7,9.1,79.3,12.6
3386,56.6,15.7,8.1,80.4,12.4
3387,54.4,15.5,9.2,79.1,12.6
3388,49.8,15.4,8.1,73.3,13.6
3389,56.7,15.4,9.0,81.1,12.3
3390,54.7,15.4,8.0,78.1,12.8
3391,53.9,15.6,8.2,77.7,12.9
3392,54.7,15.7,9.0,79.4,12.6
3393,56.6,15.8,8.9,81.3,12.3
3394,56.4,15.6,8.1,80.1,12.5
3395,53.1,15.6,9.0,77.7,12.9
3396,54.0,15.7,8.9,78.6,12.7
3397,53.9,15.8,8.0,77.7,12.9
3398,54.5,15.6,8.2,78.3,12.8
3399,53.5,15.5,8.2,77.2,12.9
3400,55.4,15.7,8.2,79.3,12.6
3401,55.1,15.8,9.1,79.9,12.5
3402,55.5,15.7,8.0,79.2,12.6
3403,48.3,15.6,9.1,73.0,13.7
3404,55.0,15.6,8.9,79.5,12.6
3405,56.0,15.8,8.1,79.9,12.5
3406,54.8,15.6,9.1,79.5,12.6
3407,56.0,15.8,8.9,80.7,12.4
3408,54.9,15.6,8.9,79.4,12.6
3409,55.3,15.8,8.9,80.0,12.5
3410,55.6,15.6,8.0,79.3,12.6
3411,55.0,15.8,8.3,79.0,12.7
3412,54.5,15.7,9.2,79.4,12.6
