Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4292,24.3,9.6,5.3,39.1,25.5
4293,24.0,9.5,5.3,38.8,25.8
4294,25.2,9.6,5.3,40.0,25.0
4295,21.4,9.6,5.3,36.3,27.5
4296,25.0,9.6,5.3,39.9,25.0
4297,23.6,9.6,5.2,38.4,26.0
4298,25.2,9.7,5.3,40.1,24.9
4299,22.4,9.5,5.3,37.2,26.9
4300,24.4,9.6,5.3,39.3,25.5
4301,24.0,9.6,5.2,38.9,25.7
4302,25.4,9.6,5.3,40.4,24.8
4303,22.9,9.5,5.2,37.7,26.5
4304,24.3,9.6,5.2,39.1,25.5
4305,24.4,9.6,5.2,39.1,25.5
4306,24.1,9.5,5.2,38.8,25.7
4307,23.6,9.4,5.2,38.3,26.1
4308,24.2,9.5,5.2,38.9,25.7
4309,23.5,9.5,5.2,38.2,26.2
4310,25.8,9.6,5.2,40.6,24.6
4311,22.1,9.5,5.2,36.8,27.2
4312,24.9,10.8,5.2,40.9,24.4
4313,24.1,9.5,5.3,38.9,25.7
4314,23.1,9.4,5.2,37.7,26.5
4315,21.8,9.5,5.2,36.4,27.4
4316,25.8,9.6,5.2,40.6,24.6
4317,24.9,9.5,6.6,40.9,24.4
4318,22.0,9.4,5.3,36.8,27.2
4319,21.4,9.5,5.3,36.2,27.6
4320,25.3,9.5,5.3,40.0,25.0
4321,23.8,9.5,5.3,38.5,26.0
4322,23.1,9.5,5.2,37.8,26.5
4323,22.3,9.5,5.2,37.1,27.0
4324,24.1,9.5,5.2,38.7,25.8
4325,19.7,9.5,5.2,34.4,29.1
4326,25.9,9.5,5.2,40.7,24.6
4327,21.9,9.5,5.2,36.5,27.4
4328,20.8,9.5,5.3,35.6,28.1
4329,23.8,9.4,5.3,38.5,26.0
4330,20.5,9.5,5.2,35.3,28.3
4331,23.6,9.5,5.2,38.3,26.1
4332,21.9,9.5,5.3,36.7,27.3
4333,18.8,9.4,5.2,33.5,29.9
4334,21.7,9.5,5.3,36.4,27.5
4335,23.8,9.5,5.2,38.6,25.9
4336,23.4,9.4,5.2,38.1,26.2
4337,24.1,9.4,5.3,38.7,25.8
4338,20.4,9.5,5.2,35.1,28.5
4339,23.0,9.5,5.2,37.8,26.5
4340,20.9,9.5,5.2,35.6,28.1
4341,24.1,9.5,5.4,39.0,25.7
4342,22.6,9.5,5.3,37.3,26.8
4343,22.3,9.5,5.2,37.1,27.0
4344,24.5,9.5,5.2,39.2,25.5
4345,23.2,9.4,5.3,38.0,26.3
4346,24.7,9.4,5.3,39.4,25.4
4347,21.1,9.5,5.2,35.8,28.0
4348,20.6,9.5,5.4,35.5,28.2
4349,21.9,9.5,5.2,36.6,27.3
4350,20.7,9.6,5.2,35.5,28.2
4351,23.2,9.5,5.2,37.9,26.4
4352,22.4,9.6,5.3,37.4,26.8
4353,20.0,9.5,5.2,34.7,28.8
4354,23.1,9.5,5.3,37.8,26.4
4355,20.6,9.5,5.2,35.4,28.3
