Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
399,55.0,9.8,5.2,69.9,14.3
400,56.1,9.9,5.2,71.2,14.0
401,54.5,9.9,5.2,69.6,14.4
402,56.0,9.8,5.2,71.0,14.1
403,55.8,9.9,5.2,70.8,14.1
404,57.0,9.8,5.2,72.0,13.9
405,56.0,10.0,5.2,71.2,14.1
406,57.0,9.9,5.2,72.1,13.9
407,56.0,10.0,5.2,71.2,14.0
408,56.3,9.9,5.2,71.4,14.0
409,56.9,9.9,5.2,72.0,13.9
410,55.9,9.8,5.2,70.9,14.1
411,57.2,9.9,5.2,72.2,13.9
412,55.8,9.9,5.2,70.9,14.1
413,56.4,9.9,5.2,71.5,14.0
414,57.3,9.9,5.2,72.4,13.8
415,56.0,9.9,5.2,71.1,14.1
416,56.9,9.9,5.2,72.0,13.9
417,56.0,9.9,5.2,71.2,14.0
418,56.4,10.0,5.2,71.6,14.0
419,57.0,10.0,5.2,72.2,13.9
420,57.6,9.8,5.2,72.7,13.8
421,56.0,10.0,5.1,71.1,14.1
422,55.9,10.0,5.2,71.0,14.1
423,57.6,10.0,5.2,72.7,13.8
424,57.5,9.9,5.2,72.6,13.8
425,57.0,9.9,5.2,72.1,13.9
426,55.1,10.0,5.2,70.3,14.2
427,56.5,10.0,5.2,71.6,14.0
428,56.2,9.9,5.2,71.2,14.0
429,57.3,9.9,5.1,72.3,13.8
430,56.2,10.0,5.2,71.3,14.0
431,55.6,9.9,5.2,70.8,14.1
432,57.1,9.9,5.2,72.2,13.9
433,56.0,9.9,5.2,71.1,14.1
434,57.2,9.9,5.2,72.3,13.8
435,56.1,9.9,5.2,71.2,14.0
436,55.7,10.0,5.2,70.9,14.1
437,57.1,10.0,5.2,72.3,13.8
438,55.5,9.9,5.2,70.5,14.2
439,57.1,9.9,5.2,72.1,13.9
440,56.3,10.0,5.2,71.4,14.0
441,56.3,9.9,5.2,71.4,14.0
442,56.9,9.9,5.2,72.0,13.9
443,56.1,9.9,5.2,71.2,14.0
444,57.0,9.9,5.2,72.0,13.9
445,56.0,9.9,5.2,71.1,14.1
446,56.4,9.8,5.3,71.6,14.0
447,57.1,9.8,5.1,72.1,13.9
448,57.6,9.8,5.2,72.6,13.8
449,56.5,9.9,5.2,71.5,14.0
450,57.1,9.9,5.2,72.2,13.8
451,56.2,9.9,5.2,71.3,14.0
452,57.1,9.9,5.2,72.2,13.9
453,56.4,9.9,5.2,71.5,14.0
454,56.1,10.0,5.2,71.3,14.0
455,57.2,9.9,5.1,72.2,13.9
456,56.3,10.0,5.2,71.5,14.0
457,56.8,10.0,5.1,71.9,13.9
458,57.2,9.9,5.2,72.3,13.8
459,56.1,10.0,5.1,71.2,14.1
460,57.1,10.0,5.2,72.3,13.8
461,55.9,10.0,5.1,71.1,14.1
462,55.7,9.9,5.2,70.8,14.1
463,57.1,10.0,5.2,72.2,13.9
464,55.8,9.9,5.2,70.9,14.1
465,57.1,9.8,5.2,72.1,13.9
466,55.9,9.9,5.2,71.0,14.1
467,56.7,9.9,5.2,71.7,13.9
468,57.0,9.9,5.2,72.1,13.9
469,55.9,10.0,5.2,71.1,14.1
470,57.2,9.9,5.2,72.3,13.8
471,56.1,10.0,5.2,71.2,14.0
472,55.7,9.9,5.2,70.8,14.1
473,57.0,9.9,5.1,72.1,13.9
474,56.0,9.9,5.2,71.1,14.1
475,57.1,9.9,5.2,72.2,13.9
476,55.9,9.9,5.2,70.9,14.1
477,56.2,9.8,5.2,71.2,14.0
478,57.0,9.9,5.3,72.1,13.9
479,56.0,9.9,5.2,71.1,14.1
480,56.9,9.9,5.2,72.0,13.9
481,55.8,10.0,5.2,71.0,14.1
482,56.4,10.0,5.1,71.5,14.0
483,57.2,10.0,5.2,72.4,13.8
484,55.9,10.0,5.1,71.0,14.1
485,57.1,9.9,5.1,72.2,13.9
486,56.0,9.9,5.2,71.1,14.1
487,56.1,9.9,5.2,71.2,14.0
488,57.0,9.8,5.2,72.0,13.9
489,55.0,9.9,5.2,70.2,14.2
490,57.1,9.9,5.2,72.2,13.8
491,55.4,10.0,5.2,70.6,14.2
492,56.2,10.0,5.2,71.4,14.0
493,56.0,10.0,5.2,71.1,14.1
494,56.3,9.9,5.2,71.4,14.0
495,57.2,9.9,5.2,72.3,13.8
496,55.0,9.9,5.2,70.2,14.2
497,57.0,9.8,5.2,72.0,13.9
498,56.0,9.9,5.2,71.1,14.1
499,56.7,9.9,5.2,71.9,13.9
500,55.8,9.9,5.2,71.0,14.1
501,55.9,9.9,5.2,70.9,14.1
502,56.9,9.9,5.2,72.0,13.9
503,55.9,9.9,5.2,70.9,14.1
504,57.1,9.9,5.2,72.2,13.9
505,55.9,9.9,5.2,70.9,14.1
506,56.3,9.9,5.2,71.4,14.0
507,55.8,9.9,5.2,70.9,14.1
508,55.5,9.9,5.2,70.5,14.2
509,56.0,9.8,5.2,71.0,14.1
510,55.9,10.0,5.2,71.1,14.1
511,57.0,10.1,5.2,72.2,13.9
512,55.9,9.9,5.2,71.0,14.1
513,57.1,10.0,5.2,72.3,13.8
514,56.0,9.9,5.2,71.1,14.1
515,55.8,9.9,5.2,70.9,14.1
516,57.1,9.8,5.2,72.1,13.9
517,56.1,9.9,5.2,71.1,14.1
518,56.9,9.8,5.2,71.9,13.9
519,56.1,9.8,5.2,71.2,14.0
520,56.4,9.9,5.2,71.6,14.0
521,57.2,9.8,5.2,72.2,13.8
522,56.1,10.0,5.2,71.2,14.0
523,57.0,10.0,5.2,72.2,13.8
524,56.5,9.9,5.2,71.6,14.0
525,56.4,10.0,5.2,71.5,14.0
526,57.0,10.0,5.2,72.2,13.9
527,56.1,9.8,5.1,71.0,14.1
528,56.9,9.9,5.2,72.0,13.9
529,56.3,9.8,5.2,71.3,14.0
530,54.8,9.8,5.2,69.8,14.3
531,55.4,9.9,5.2,70.4,14.2
532,55.2,9.8,5.2,70.2,14.2
533,55.1,9.9,5.2,70.2,14.2
534,56.1,9.8,5.1,71.0,14.1
535,55.6,9.9,5.2,70.7,14.2
536,55.9,9.8,5.2,70.9,14.1
537,55.5,10.0,5.2,70.6,14.2
538,55.5,9.9,5.2,70.6,14.2
539,55.5,9.9,5.2,70.6,14.2
540,55.8,9.9,5.2,71.0,14.1
541,55.3,9.9,5.2,70.4,14.2
542,55.6,9.8,5.2,70.6,14.2
543,55.4,9.9,5.2,70.6,14.2
544,57.3,9.9,5.2,72.4,13.8
545,56.2,10.0,5.2,71.4,14.0
546,55.7,9.9,5.1,70.7,14.1
547,57.0,9.9,5.1,72.1,13.9
548,56.3,9.8,5.2,71.3,14.0
549,57.2,9.9,5.2,72.3,13.8
550,55.7,9.8,5.2,70.7,14.1
551,56.2,9.9,5.2,71.2,14.0
552,56.0,10.0,5.2,71.2,14.0
553,55.7,9.9,5.2,70.7,14.1
554,56.8,9.8,5.2,71.8,13.9
555,56.1,9.9,5.2,71.2,14.1
556,57.3,9.9,5.2,72.4,13.8
557,57.1,9.9,5.2,72.1,13.9
558,55.7,9.8,5.2,70.8,14.1
559,56.6,9.8,5.2,71.6,14.0
560,56.0,9.8,5.2,71.1,14.1
561,57.2,9.8,5.2,72.1,13.9
562,57.1,9.8,5.2,72.1,13.9
563,56.0,9.8,5.2,71.0,14.1
564,56.9,9.8,5.2,71.9,13.9
565,56.1,10.0,5.2,71.3,14.0
566,56.2,9.8,5.1,71.2,14.0
567,56.0,9.8,5.2,71.1,14.1
568,55.8,9.8,5.2,70.8,14.1
569,57.2,9.8,5.2,72.1,13.9
570,56.0,9.8,5.2,71.0,14.1
571,56.8,9.8,5.2,71.8,13.9
572,56.2,10.0,5.2,71.3,14.0
573,56.6,10.0,5.2,71.8,13.9
574,56.9,10.0,5.2,72.1,13.9
575,55.8,9.8,5.1,70.7,14.1
576,56.9,9.8,5.2,72.0,13.9
577,55.9,9.8,5.2,71.0,14.1
578,56.4,9.8,5.2,71.4,14.0
579,55.4,9.9,5.2,70.5,14.2
580,55.4,9.9,5.2,70.5,14.2
581,55.1,9.8,5.2,70.1,14.3
582,55.6,9.9,5.2,70.7,14.1
583,55.1,9.8,5.2,70.1,14.3
584,56.2,9.9,5.2,71.3,14.0
585,55.3,10.0,5.2,70.4,14.2
586,56.4,10.0,5.2,71.5,14.0
587,55.2,9.8,5.2,70.3,14.2
588,55.8,9.9,5.2,70.9,14.1
589,55.2,9.9,5.2,70.3,14.2
590,56.0,9.9,5.2,71.1,14.1
591,55.3,9.8,5.2,70.3,14.2
592,55.7,9.9,5.3,70.9,14.1
593,55.7,9.9,5.2,70.8,14.1
594,55.4,9.8,5.2,70.5,14.2
595,54.7,10.0,5.2,69.9,14.3
596,56.0,9.8,5.2,71.0,14.1
597,55.3,9.8,5.2,70.3,14.2
598,55.7,10.0,5.2,70.9,14.1
599,55.2,9.8,5.2,70.2,14.2
600,56.2,9.9,5.2,71.3,14.0
601,55.2,9.9,5.2,70.3,14.2
602,55.7,9.9,5.2,70.8,14.1
603,55.3,9.8,5.2,70.4,14.2
604,56.0,9.9,5.2,71.0,14.1
605,55.5,9.9,5.2,70.7,14.1
606,55.8,9.9,5.2,70.8,14.1
607,55.4,9.9,5.2,70.4,14.2
608,55.6,10.0,5.2,70.8,14.1
609,55.2,9.9,5.2,70.2,14.2
610,55.9,9.9,5.2,71.0,14.1
611,55.2,10.0,5.2,70.4,14.2
612,56.4,10.0,5.2,71.6,14.0
613,55.2,9.9,5.2,70.3,14.2
614,55.9,9.8,5.2,70.9,14.1
615,55.2,10.0,5.2,70.4,14.2
616,56.1,9.9,5.2,71.1,14.1
617,55.6,9.9,5.2,70.7,14.1
618,55.8,9.8,5.2,70.9,14.1
619,55.2,9.9,5.2,70.3,14.2
620,55.7,9.9,5.3,70.9,14.1
621,54.9,9.9,5.2,70.0,14.3
622,56.0,10.0,5.2,71.2,14.1
623,55.2,9.9,5.1,70.2,14.2
624,56.5,9.8,5.2,71.5,14.0
625,54.0,9.9,5.2,69.1,14.5
626,55.0,9.9,5.2,70.1,14.3
627,55.5,10.0,5.2,70.7,14.1
628,54.4,9.9,5.2,69.5,14.4
629,56.2,9.9,5.2,71.3,14.0
